DistrictID,age_under_18,age_18_34,age_35_64,age_65_plus,race_white,edu_no_degree,edu_hs_assoc,edu_bach,edu_adv_degree,inc_under_20k,inc_20k_49k,inc_50k_74k,inc_75k_99k,inc_100k_plus
28,0.23481414324569355,0.22116450085625064,0.3948070917699204,0.14918908028608843,0.9209982874987408,0.13139556549282652,0.7445872927147382,0.07877771566983417,0.04523942612260108,0.07855072463768116,0.32753623188405795,0.24879227053140096,0.17429951690821255,0.1706280193236715
44,0.23364102564102565,0.21946153846153846,0.4135384615384615,0.13335897435897437,0.7402564102564102,0.15359563752035446,0.732192221759382,0.06710341954784717,0.04710872117241641,0.10612810612810612,0.32432432432432434,0.25086625086625086,0.16384516384516384,0.15473715473715474
38,0.2581033681274564,0.20988463001310062,0.41359929003084983,0.1183493217259012,0.7683091746608629,0.18764008965738072,0.6678834454050593,0.0951649055395453,0.04931155939801473,0.17002665778073975,0.34355214928357214,0.2274241919360213,0.13412195934688437,0.12504165278240587
37,0.25803162920230754,0.24584742391088124,0.38628903918838275,0.1097821762482594,0.8173861149791128,0.17647058823529413,0.6756965944272446,0.09152476780185759,0.05630804953560371,0.13267813267813267,0.33886158886158885,0.22461097461097462,0.15714578214578215,0.1468058968058968
40,0.2155015663679979,0.310929524393717,0.3623896422546936,0.11106973075996232,0.6625188949985761,0.18344663861012195,0.6727096147620589,0.08470918312290925,0.05913456350490989,0.2531879884821061,0.325586178527355,0.18983957219251338,0.09903331962155491,0.13266145619086794
42,0.21219112510241925,0.28841260942688346,0.37636379317779983,0.1230109103454224,0.4935529777049463,0.1670235546038544,0.566478489390695,0.1399974044513659,0.12650055155408474,0.26834448338111927,0.36094297546989484,0.15461399596474462,0.09355421047042582,0.12243814378252098
41,0.21734318231033903,0.2683766030653738,0.3783595197420659,0.13582445080724717,0.5145689468492096,0.1348640525616831,0.5435101698469281,0.17141958481862027,0.1502061927727686,0.2630874117360604,0.3170197224251278,0.12661309958607256,0.08741173606038471,0.2056245434623813
43,0.24836479597774727,0.22147994692860967,0.4002001815600196,0.12986196783128884,0.44472894020157816,0.17714006423683842,0.5991132523390588,0.12644881999720708,0.09729786342689568,0.25968061788957314,0.33357687089030374,0.15614236509758897,0.08662978812232544,0.16417910447761194
49,0.24088236824306747,0.22027990219031268,0.4072628895478903,0.13152281358930337,0.9783049789292961,0.14758455967331843,0.7237845750828261,0.0843670544726096,0.04426381077124586,0.09758677050283626,0.2820882607441592,0.2594942793962119,0.17959811556581098,0.181136429189501
50,0.2525930053145894,0.207226127207269,0.40975912909309103,0.13029315960912052,0.9336104920281159,0.13340013575976986,0.7072437534343989,0.09490254387949704,0.06445356692633417,0.13622503430400976,0.28281750266808964,0.23768867205366673,0.15261472785485591,0.19065406311937796
